DMA	UTC	City	Region	RegionAbbr	Subregion	Longitude	Latitude	DMA_Search	EST	US_Search	Search
Louisville KY	2023-02-04 03	Louisville	Kentucky	KY	Jefferson County	-85.76665999999993	38.254890000000046	3	2023-02-03 22:00:00	9	27
Portland-Auburn ME	2023-02-04 03	Auburn	Maine	ME	Androscoggin County	-70.28306819934934	44.021514101683046	4	2023-02-03 22:00:00	9	36
Columbia SC	2023-02-04 03	Columbia	South Carolina	SC	Richland County	-81.04536999999993	33.99882000000002	3	2023-02-03 22:00:00	9	27
Harrisburg-Lancaster-Lebanon-York PA	2023-02-04 03	Lancaster	Pennsylvania	PA	Lancaster County	-76.31562127523881	40.0488282379337	5	2023-02-03 22:00:00	9	45
Pittsburgh PA	2023-02-04 03	Pittsburgh	Pennsylvania	PA	Allegheny County	-79.99733999999995	40.43851000000007	3	2023-02-03 22:00:00	9	27
Cedar Rapids-Waterloo-Iowa City & Dubuque IA	2023-02-04 03	Waterloo	Iowa	IA	Black Hawk County	-92.33877829277164	42.495836568877465	3	2023-02-03 22:00:00	9	27
Cleveland-Akron (Canton) OH	2023-02-04 03	Canton	Ohio	OH	Stark County	-81.38800503285043	40.77287999716256	2	2023-02-03 22:00:00	9	18
Norfolk-Portsmouth-Newport News VA	2023-02-04 03	Portsmouth	Rhode Island	RI	Newport	-71.25359999999995	41.58999000000006	2	2023-02-03 22:00:00	9	18
St. Louis MO	2023-02-04 03	St Louis	Missouri	MO	City of St. Louis	-90.19955999999996	38.62775000000005	1	2023-02-03 22:00:00	9	9
Nashville TN	2023-02-04 03	Nashville	Tennessee	TN	Davidson County	-86.77815999999996	36.16784000000007	1	2023-02-03 22:00:00	9	9
Phoenix AZ	2023-02-04 03	Phoenix	Arizona	AZ	Maricopa County	-112.07579999999996	33.44825000000003	1	2023-02-03 22:00:00	9	9
Minneapolis-St. Paul MN	2023-02-04 03	Saint Paul	Minnesota	MN	Hennepin County	-93.19663999999992	44.87207000000007	1	2023-02-03 22:00:00	9	9
St. Joseph MO	2023-02-04 03	Plainville	Connecticut	CT	Hartford County	-72.88918499503713	41.686260009504046	1	2023-02-03 22:00:00	9	9
Glendive MT	2023-02-04 03	Springfield	Illinois	IL	Sangamon County	-89.64715339040946	39.837449984549295	3	2023-02-03 22:00:00	9	27
North Platte NE	2023-02-04 03	Melbourne	Florida	FL	Brevard County	-80.66641210933265	28.08223636700527	1	2023-02-03 22:00:00	9	9
Binghamton NY	2023-02-04 04	St Joseph	Missouri	MO	Buchanan County	-94.85607	39.76660000000004	100	2023-02-03 23:00:00	0	0
Hartford & New Haven CT	2023-02-04 04	Glendive	Montana	MT	Dawson County	-104.71457999999996	47.106130000000064	95	2023-02-03 23:00:00	0	0
Meridian MS	2023-02-04 04	North Platte	Nebraska	NE	Lincoln County	-100.76332999999993	41.13632000000007	83	2023-02-03 23:00:00	0	0
Champaign & Springfield-Decatur IL	2023-02-04 04	Binghamton	New York	NY	Broome County	-75.91128999999995	42.09871000000004	43	2023-02-03 23:00:00	0	0
Helena MT	2023-02-04 04	Meridian	Mississippi	MS	Lauderdale County	-88.70307999999994	32.365080000000034	36	2023-02-03 23:00:00	0	0
Alexandria LA	2023-02-04 04	Helena	Montana	MT	Lewis and Clark County	-112.02064999999996	46.58976000000007	39	2023-02-03 23:00:00	0	0
Orlando-Daytona Beach-Melbourne FL	2023-02-04 04	Alexandria	Louisiana	LA	Rapides Parish	-92.44567999999998	31.312660000000047	24	2023-02-03 23:00:00	0	0
Albany GA	2023-02-04 04	Albany	Georgia	GA	Dougherty County	-84.15601999999996	31.58140000000003	22	2023-02-03 23:00:00	0	0
Lafayette IN	2023-02-04 04	Lafayette	Indiana	IN	Tippecanoe County	-86.87597999999997	40.41738000000004	21	2023-02-03 23:00:00	0	0
Tri-Cities TN-VA	2023-02-04 04		Tennessee	TN	Sullivan County	-82.35488999999995	36.517360000000046	23	2023-02-03 23:00:00	0	0
Traverse City-Cadillac MI	2023-02-04 04	Traverse City	Michigan	MI	Grand Traverse County	-85.59611399999993	44.743381000000056	11	2023-02-03 23:00:00	0	0
Clarksburg-Weston WV	2023-02-04 04	Clarksburg	West Virginia	WV	Harrison County	-80.34016999999993	39.27944000000008	17	2023-02-03 23:00:00	0	0
Augusta GA	2023-02-04 04	Augusta	Georgia	GA	Richmond County	-81.97518999999994	33.47935000000007	9	2023-02-03 23:00:00	0	0
Biloxi-Gulfport MS	2023-02-04 04	Gulfport	Mississippi	MS	Harrison County	-89.09188999999996	30.38032000000004	9	2023-02-03 23:00:00	0	0
Macon GA	2023-02-04 04	Macon	Georgia	GA	Bibb County	-83.62801999999994	32.83994000000007	8	2023-02-03 23:00:00	0	0
Monroe LA-El Dorado AR	2023-02-04 04	Monroe	Ohio	OH	Preble County	-84.67633999999998	39.88727000000006	11	2023-02-03 23:00:00	0	0
Lubbock TX	2023-02-04 04	Lubbock	Texas	TX	Lubbock County	-101.84500999999996	33.58451000000008	7	2023-02-03 23:00:00	0	0
La Crosse-Eau Claire WI	2023-02-04 04	Eau Claire	Wisconsin	WI	Eau Claire County	-91.46198630354552	44.76897105875712	11	2023-02-03 23:00:00	0	0
Tulsa OK	2023-02-04 04	Tulsa	Oklahoma	OK	Tulsa County	-95.99352	36.15011000000004	5	2023-02-03 23:00:00	0	0
Charlottesville VA	2023-02-04 04	Charlottesville	Virginia	VA	City of Charlottesville	-78.47755999999998	38.032130000000045	5	2023-02-03 23:00:00	0	0
Charleston SC	2023-02-04 04	Charleston	South Carolina	SC	Charleston County	-79.93159999999993	32.781150000000025	5	2023-02-03 23:00:00	0	0
Portland-Auburn ME	2023-02-04 04	Auburn	Maine	ME	Androscoggin County	-70.28306819934934	44.021514101683046	11	2023-02-03 23:00:00	0	0
Colorado Springs-Pueblo CO	2023-02-04 04	Pueblo	Colorado	CO	Pueblo County	-104.62503708798616	38.25672401970372	5	2023-02-03 23:00:00	0	0
Roanoke-Lynchburg VA	2023-02-04 04	Vinton	Virginia	VA	Roanoke County	-79.89874899999995	37.28095200000007	4	2023-02-03 23:00:00	0	0
Kansas City MO	2023-02-04 04	Kansas City	Missouri	MO	Jackson County	-94.58310999999996	39.10344000000004	3	2023-02-03 23:00:00	0	0
Eugene OR	2023-02-04 04	Eugene	Oregon	OR	Lane County	-123.08836999999994	44.04992000000004	3	2023-02-03 23:00:00	0	0
Boston MA-Manchester NH	2023-02-04 04	Manchester	New Hampshire	NH	Hillsborough County	-71.47493182459515	43.029593346961455	4	2023-02-03 23:00:00	0	0
Wichita-Hutchinson KS	2023-02-04 04	Hutchinson	Kansas	KS	Reno County	-97.84744978200544	38.148354836871526	3	2023-02-03 23:00:00	0	0
Wichita Falls TX & Lawton OK	2023-02-04 04	Lawton	Oklahoma	OK	Comanche County	-98.43374861680476	34.73082523544293	7	2023-02-03 23:00:00	0	0
Wilkes Barre-Scranton PA	2023-02-04 04	Pittston	Pennsylvania	PA	Luzerne County	-75.72943999999995	41.33717000000007	3	2023-02-03 23:00:00	0	0
Cincinnati OH	2023-02-04 04	Cincinnati	Ohio	OH	Hamilton County	-84.51438999999993	39.12711000000007	2	2023-02-03 23:00:00	0	0
Ft. Smith-Fayetteville-Springdale-Rogers AR	2023-02-04 04	Springdale	Arkansas	AR	Washington County	-94.1037260045514	36.17115248366951	3	2023-02-03 23:00:00	0	0
Nashville TN	2023-02-04 04	Nashville	Tennessee	TN	Davidson County	-86.77815999999996	36.16784000000007	2	2023-02-03 23:00:00	0	0
San Antonio TX	2023-02-04 04	San Antonio	Texas	TX	Bexar County	-98.49460999999997	29.42458000000005	1	2023-02-03 23:00:00	0	0
Harrisburg-Lancaster-Lebanon-York PA	2023-02-04 04	Lancaster	Pennsylvania	PA	Lancaster County	-76.31562127523881	40.0488282379337	3	2023-02-03 23:00:00	0	0
Raleigh-Durham (Fayetteville) NC	2023-02-04 04	Raleigh	North Carolina	NC	Wake County	-78.71118521154975	35.64201403788981	2	2023-02-03 23:00:00	0	0
Cleveland-Akron (Canton) OH	2023-02-04 04	Canton	Ohio	OH	Stark County	-81.38800503285043	40.77287999716256	1	2023-02-03 23:00:00	0	0
Denver CO	2023-02-04 04	Denver	Colorado	CO	City and County of Denver	-104.99201999999995	39.74001000000004	1	2023-02-03 23:00:00	0	0
Casper-Riverton WY	2023-02-04 04	Sierra Vista	Arizona	AZ	Cochise County	-110.27467999999998	31.56942000000004	2	2023-02-03 23:00:00	0	0
Harrisonburg VA	2023-02-04 04	Melbourne	Florida	FL	Brevard County	-80.66641210933265	28.08223636700527	1	2023-02-03 23:00:00	0	0
Tucson (Sierra Vista) AZ	2023-02-04 05	Riverton	Wyoming	WY	Fremont County	-108.36304766184284	43.0829585806312	100	2023-02-04 00:00:00	0	0
Odessa-Midland TX	2023-02-04 05	Harrisonburg	Virginia	VA	City of Harrisonburg	-78.86969999999997	38.45163000000008	74	2023-02-04 00:00:00	0	0
Beaumont-Port Arthur TX	2023-02-04 05	Midland	Texas	TX	Midland County	-102.07445999999996	32.00002000000006	31	2023-02-04 00:00:00	0	0
Tri-Cities TN-VA	2023-02-04 05	Port Arthur	Texas	TX	Jefferson County	-93.94038406517004	29.878026013231256	19	2023-02-04 00:00:00	0	0
Evansville IN	2023-02-04 05		Tennessee	TN	Sullivan County	-82.35488999999995	36.517360000000046	25	2023-02-04 00:00:00	0	0
Clarksburg-Weston WV	2023-02-04 05	Evansville	Indiana	IN	Vanderburgh County	-87.56404999999995	37.97708000000006	18	2023-02-04 00:00:00	0	0
Traverse City-Cadillac MI	2023-02-04 05	Clarksburg	West Virginia	WV	Harrison County	-80.34016999999993	39.27944000000008	34	2023-02-04 00:00:00	0	0
Eureka CA	2023-02-04 05	Traverse City	Michigan	MI	Grand Traverse County	-85.59611399999993	44.743381000000056	19	2023-02-04 00:00:00	0	0
Orlando-Daytona Beach-Melbourne FL	2023-02-04 05	Eureka	California	CA	Humboldt County	-124.15952999999996	40.803270000000055	14	2023-02-04 00:00:00	0	0
Biloxi-Gulfport MS	2023-02-04 05	Gulfport	Mississippi	MS	Harrison County	-89.09188999999996	30.38032000000004	14	2023-02-04 00:00:00	0	0
Wilmington NC	2023-02-04 05	Wilmington	North Carolina	NC	New Hanover County	-77.94599999999997	34.23497000000003	13	2023-02-04 00:00:00	0	0
Florence-Myrtle Beach SC	2023-02-04 05	Myrtle Beach	South Carolina	SC	Horry County	-78.99494599999997	33.67792000000003	15	2023-02-04 00:00:00	0	0
Springfield MO	2023-02-04 05	Springfield	Missouri	MO	Greene County	-93.29159	37.20897000000008	13	2023-02-04 00:00:00	0	0
Salisbury MD	2023-02-04 05	Salisbury	Maryland	MD	Wicomico County	-75.59986999999995	38.36551000000002	13	2023-02-04 00:00:00	0	0
Lafayette LA	2023-02-04 05	Lafayette	Louisiana	LA	Lafayette Parish	-92.01704999999998	30.220320000000072	12	2023-02-04 00:00:00	0	0
Bend OR	2023-02-04 05	Bend	Oregon	OR	Deschutes County	-121.31536999999996	44.05782000000005	10	2023-02-04 00:00:00	0	0
Topeka KS	2023-02-04 05	Topeka	Kansas	KS	Shawnee County	-95.67117999999992	39.04928000000008	9	2023-02-04 00:00:00	0	0
Portland-Auburn ME	2023-02-04 05	Auburn	Maine	ME	Androscoggin County	-70.28306819934934	44.021514101683046	13	2023-02-04 00:00:00	0	0
La Crosse-Eau Claire WI	2023-02-04 05	Eau Claire	Wisconsin	WI	Eau Claire County	-91.46198630354552	44.76897105875712	11	2023-02-04 00:00:00	0	0
Wichita Falls TX & Lawton OK	2023-02-04 05	Lawton	Oklahoma	OK	Comanche County	-98.43374861680476	34.73082523544293	14	2023-02-04 00:00:00	0	0
Charleston SC	2023-02-04 05	Charleston	South Carolina	SC	Charleston County	-79.93159999999993	32.781150000000025	8	2023-02-04 00:00:00	0	0
Columbus-Tupelo-West Point MS	2023-02-04 05	West Point	Mississippi	MS	Clay County	-88.65043999999993	33.60651000000007	9	2023-02-04 00:00:00	0	0
Boise ID	2023-02-04 05	Boise	Idaho	ID	Ada County	-116.19339999999994	43.60764000000007	8	2023-02-04 00:00:00	0	0
San Antonio TX	2023-02-04 05	San Antonio	Texas	TX	Bexar County	-98.49460999999997	29.42458000000005	6	2023-02-04 00:00:00	0	0
Palm Springs CA	2023-02-04 05	Palm Springs	California	CA	Riverside County	-116.51195999999996	33.823210000000074	7	2023-02-04 00:00:00	0	0
Oklahoma City OK	2023-02-04 05	Oklahoma City	Oklahoma	OK	Oklahoma County	-97.52106999999997	35.472030000000075	6	2023-02-04 00:00:00	0	0
Birmingham AL	2023-02-04 05	Birmingham	Alabama	AL	Jefferson County	-86.81178999999997	33.52072000000004	4	2023-02-04 00:00:00	0	0
Idaho Falls-Pocatello ID	2023-02-04 05	Pocatello	Idaho	ID	Bannock County	-112.44707000002782	42.85455884157094	9	2023-02-04 00:00:00	0	0
Spokane WA	2023-02-04 05	Spokane	Washington	WA	Spokane County	-117.41161999999996	47.65726000000007	3	2023-02-04 00:00:00	0	0
Louisville KY	2023-02-04 05	Louisville	Kentucky	KY	Jefferson County	-85.76665999999993	38.254890000000046	2	2023-02-04 00:00:00	0	0
Pittsburgh PA	2023-02-04 05	Pittsburgh	Pennsylvania	PA	Allegheny County	-79.99733999999995	40.43851000000007	2	2023-02-04 00:00:00	0	0
Austin TX	2023-02-04 05	Austin	Texas	TX	Travis County	-97.74298999999996	30.26759000000004	2	2023-02-04 00:00:00	0	0
Charlotte NC	2023-02-04 05	Charlotte	North Carolina	NC	Mecklenburg County	-80.83795999999995	35.222860000000026	2	2023-02-04 00:00:00	0	0
Hartford & New Haven CT	2023-02-04 05	Plainville	Connecticut	CT	Hartford County	-72.88918499503713	41.686260009504046	9	2023-02-04 00:00:00	0	0
Columbus OH	2023-02-04 05	Columbus	Ohio	OH	Franklin County	-83.00274999999993	39.96199000000007	2	2023-02-04 00:00:00	0	0
Philadelphia PA	2023-02-04 05	Philadelphia	Pennsylvania	PA	Philadelphia County	-75.16217999999996	39.95222000000008	1	2023-02-04 00:00:00	0	0
Victoria TX	2023-02-04 05	Stockton	California	CA	San Joaquin County	-121.27113622179256	37.930607075860735	1	2023-02-04 00:00:00	0	0
Marquette MI	2023-02-04 05	Anderson	South Carolina	SC	Anderson County	-82.64961999999997	34.50061000000005	4	2023-02-04 00:00:00	0	0
North Platte NE	2023-02-04 06	Victoria	Texas	TX	Victoria County	-97.00356999999995	28.80594000000008	69	2023-02-04 01:00:00	32	2208
Harrisonburg VA	2023-02-04 06	Marquette	Michigan	MI	Marquette County	-87.41262999999998	46.545840000000055	42	2023-02-04 01:00:00	32	1344
Sacramento-Stockton-Modesto CA	2023-02-04 06	North Platte	Nebraska	NE	Lincoln County	-100.76332999999993	41.13632000000007	100	2023-02-04 01:00:00	32	3200
Elmira NY	2023-02-04 06	Harrisonburg	Virginia	VA	City of Harrisonburg	-78.86969999999997	38.45163000000008	39	2023-02-04 01:00:00	32	1248
Jackson TN	2023-02-04 06	Elmira	New York	NY	Chemung County	-76.79892999999998	42.090640000000064	39	2023-02-04 01:00:00	32	1248
Terre Haute IN	2023-02-04 06	Jackson	Tennessee	TN	Madison County	-88.81939999999997	35.61390000000006	36	2023-02-04 01:00:00	32	1152
Billings, MT	2023-02-04 06	Terre Haute	Indiana	IN	Vigo County	-87.41300999999999	39.46649000000008	22	2023-02-04 01:00:00	32	704
Greenville-Spartanburg SC-Asheville NC-Anderson SC	2023-02-04 06	Billings	Montana	MT	Yellowstone County	-108.50606999999997	45.78426000000008	22	2023-02-04 01:00:00	32	704
Idaho Falls-Pocatello ID	2023-02-04 06	Pocatello	Idaho	ID	Bannock County	-112.44707000002782	42.85455884157094	20	2023-02-04 01:00:00	32	640
Greenwood-Greenville MS	2023-02-04 06	Greenwood	Maine	ME	Oxford County	-70.67390999999998	44.336660000000045	23	2023-02-04 01:00:00	32	736
Alexandria LA	2023-02-04 06	Alexandria	Louisiana	LA	Rapides Parish	-92.44567999999998	31.312660000000047	17	2023-02-04 01:00:00	32	544
Rochester MN-Mason City IA-Austin MN	2023-02-04 06	Rochester	Minnesota	MN	Olmsted County	-92.45932999999997	44.01932000000005	22	2023-02-04 01:00:00	32	704
Lincoln & Hastings-Kearney NE	2023-02-04 06	Hastings	Nebraska	NE	Adams County	-98.38526599999992	40.616719000000046	23	2023-02-04 01:00:00	32	736
Boise ID	2023-02-04 06	Boise	Idaho	ID	Ada County	-116.19339999999994	43.60764000000007	13	2023-02-04 01:00:00	32	416
Joplin MO-Pittsburg KS	2023-02-04 06	Pittsburg	Kansas	KS	Crawford County	-94.70037000938336	37.41058500363053	17	2023-02-04 01:00:00	32	544
Bowling Green KY	2023-02-04 06	Bowling Green	Kentucky	KY	Warren County	-86.44557999999995	36.99462000000005	13	2023-02-04 01:00:00	32	416
Fargo-Valley City ND	2023-02-04 06	Valley City	North Dakota	ND	Barnes County	-98.00225999999996	46.92335000000002	19	2023-02-04 01:00:00	32	608
Corpus Christi TX	2023-02-04 06	Corpus Christi	Texas	TX	Nueces County	-97.40389	27.79641000000004	11	2023-02-04 01:00:00	32	352
Biloxi-Gulfport MS	2023-02-04 06	Gulfport	Mississippi	MS	Harrison County	-89.09188999999996	30.38032000000004	12	2023-02-04 01:00:00	32	384
Odessa-Midland TX	2023-02-04 06	Midland	Texas	TX	Midland County	-102.07445999999996	32.00002000000006	11	2023-02-04 01:00:00	32	352
Augusta GA	2023-02-04 06	Augusta	Georgia	GA	Richmond County	-81.97518999999994	33.47935000000007	9	2023-02-04 01:00:00	32	288
Peoria-Bloomington IL	2023-02-04 06	Bloomington	Illinois	IL	McLean County	-88.99772999999999	40.485460000000046	11	2023-02-04 01:00:00	32	352
Columbia-Jefferson City MO	2023-02-04 06	Jefferson	Arkansas	AR	Columbia	-93.36837999999992	33.35105000000004	9	2023-02-04 01:00:00	32	288
Jackson MS	2023-02-04 06	Jackson	Mississippi	MS	Hinds County	-90.18043999999996	32.29896000000008	9	2023-02-04 01:00:00	32	288
Tri-Cities TN-VA	2023-02-04 06		Tennessee	TN	Sullivan County	-82.35488999999995	36.517360000000046	9	2023-02-04 01:00:00	32	288
Bluefield-Beckley-Oak Hill WV	2023-02-04 06	Bluefield	West Virginia	WV	Mercer County	-81.22261999999995	37.26798000000008	13	2023-02-04 01:00:00	32	416
Green Bay-Appleton WI	2023-02-04 06	Appleton	Wisconsin	WI	Outagamie County	-88.38496613956664	44.26672407622406	9	2023-02-04 01:00:00	32	288
Madison WI	2023-02-04 06	Madison	Wisconsin	WI	Dane County	-89.38643999999994	43.07313000000005	7	2023-02-04 01:00:00	32	224
Chico-Redding CA	2023-02-04 06	Redding	California	CA	Shasta County	-122.39248999999997	40.58762000000007	8	2023-02-04 01:00:00	32	256
South Bend-Elkhart IN	2023-02-04 06	Elkhart	Indiana	IN	Elkhart County	-85.99435542791646	41.67823591497595	5	2023-02-04 01:00:00	32	160
Montgomery (Selma) AL	2023-02-04 06	Selma	Alabama	AL	Dallas County	-87.03288425718515	32.41221875852521	8	2023-02-04 01:00:00	32	256
Anchorage AK	2023-02-04 06	Anchorage	Alaska	AK	Municipality of Anchorage	-149.85814999999997	61.21753000000008	5	2023-02-04 01:00:00	32	160
Knoxville TN	2023-02-04 06	Knoxville	Tennessee	TN	Knox County	-83.92102999999997	35.960680000000025	4	2023-02-04 01:00:00	32	128
Portland-Auburn ME	2023-02-04 06	Auburn	Maine	ME	Androscoggin County	-70.28306819934934	44.021514101683046	5	2023-02-04 01:00:00	32	160
Syracuse NY	2023-02-04 06	Syracuse	New York	NY	Onondaga County	-76.14737999999994	43.05042000000003	3	2023-02-04 01:00:00	32	96
El Paso TX	2023-02-04 06	El Paso	Texas	TX	El Paso County	-106.48748999999998	31.759160000000065	3	2023-02-04 01:00:00	32	96
Bakersfield CA	2023-02-04 06	Bakersfield	California	CA	Kern County	-119.01885999999996	35.36730000000006	3	2023-02-04 01:00:00	32	96
Paducah KY-Cape Girardeau MO-Harrisburg-Mount Vernon IL	2023-02-04 06	Mt Vernon	Illinois	IL	Jefferson County	-88.90363999999995	38.31728000000004	9	2023-02-04 01:00:00	32	288
Jacksonville FL	2023-02-04 06	Jacksonville	Florida	FL	Duval County	-81.65621999999996	30.331470000000024	3	2023-02-04 01:00:00	32	96
Medford-Klamath Falls OR	2023-02-04 06	Klamath Falls	Oregon	OR	Klamath County	-121.78205999999994	42.22388000000007	5	2023-02-04 01:00:00	32	160
Honolulu HI	2023-02-04 06	Honolulu	Hawaii	HI	City and County of Honolulu	-157.85787999999997	21.30493000000008	2	2023-02-04 01:00:00	32	64
Wilkes Barre-Scranton PA	2023-02-04 06	Pittston	Pennsylvania	PA	Luzerne County	-75.72943999999995	41.33717000000007	3	2023-02-04 01:00:00	32	96
Baltimore MD	2023-02-04 06	Baltimore	Maryland	MD	City of Baltimore	-76.60925999999995	39.290580000000034	2	2023-02-04 01:00:00	32	64
Albuquerque-Santa Fe NM	2023-02-04 06	Albuquerque	New Mexico	NM	Bernalillo County	-106.57998499999997	35.088640000000055	2	2023-02-04 01:00:00	32	64
San Diego CA	2023-02-04 06	San Diego	California	CA	San Diego County	-117.16170999999996	32.71568000000008	2	2023-02-04 01:00:00	32	64
Portland OR	2023-02-04 06	Portland	Oregon	OR	Multnomah County	-122.67562999999996	45.51179000000008	1	2023-02-04 01:00:00	32	32
Las Vegas NV	2023-02-04 06	Las Vegas	Nevada	NV	Clark County	-115.14000999999996	36.17193000000003	1	2023-02-04 01:00:00	32	32
Phoenix AZ	2023-02-04 06	Phoenix	Arizona	AZ	Maricopa County	-112.07579999999996	33.44825000000003	1	2023-02-04 01:00:00	32	32
Salt Lake City UT	2023-02-04 06	Salt Lake City	Utah	UT	Salt Lake County	-111.88822	40.76031000000006	1	2023-02-04 01:00:00	32	32
Mankato MN	2023-02-04 06	Raleigh	North Carolina	NC	Wake County	-78.71118521154975	35.64201403788981	1	2023-02-04 01:00:00	32	32
Erie PA	2023-02-04 06	Anderson	South Carolina	SC	Anderson County	-82.64961999999997	34.50061000000005	2	2023-02-04 01:00:00	32	64
Missoula MT	2023-02-04 07	Mankato	Minnesota	MN	Blue Earth County	-94.00240999999994	44.16740000000004	100	2023-02-04 02:00:00	79	7900
Presque Isle ME	2023-02-04 07	Erie	Pennsylvania	PA	Erie County	-80.08549999999997	42.129820000000045	65	2023-02-04 02:00:00	79	5135
Abilene-Sweetwater TX	2023-02-04 07	Missoula	Montana	MT	Missoula County	-113.99624999999996	46.872780000000034	61	2023-02-04 02:00:00	79	4819
Raleigh-Durham (Fayetteville) NC	2023-02-04 07	Presque Isle	Maine	ME	Aroostook County	-68.01536999999996	46.68161000000004	57	2023-02-04 02:00:00	79	4503
Elmira NY	2023-02-04 07	Sweetwater	Texas	TX	Nolan County	-100.39898999999996	32.474590000000035	80	2023-02-04 02:00:00	79	6320
Biloxi-Gulfport MS	2023-02-04 07	Elmira	New York	NY	Chemung County	-76.79892999999998	42.090640000000064	51	2023-02-04 02:00:00	79	4029
Terre Haute IN	2023-02-04 07	Gulfport	Mississippi	MS	Harrison County	-89.09188999999996	30.38032000000004	44	2023-02-04 02:00:00	79	3476
Lubbock TX	2023-02-04 07	Terre Haute	Indiana	IN	Vigo County	-87.41300999999999	39.46649000000008	38	2023-02-04 02:00:00	79	3002
Greenville-Spartanburg SC-Asheville NC-Anderson SC	2023-02-04 07	Lubbock	Texas	TX	Lubbock County	-101.84500999999996	33.58451000000008	28	2023-02-04 02:00:00	79	2212
Idaho Falls-Pocatello ID	2023-02-04 07	Pocatello	Idaho	ID	Bannock County	-112.44707000002782	42.85455884157094	34	2023-02-04 02:00:00	79	2686
Fargo-Valley City ND	2023-02-04 07	Valley City	North Dakota	ND	Barnes County	-98.00225999999996	46.92335000000002	24	2023-02-04 02:00:00	79	1896
Binghamton NY	2023-02-04 07	Binghamton	New York	NY	Broome County	-75.91128999999995	42.09871000000004	24	2023-02-04 02:00:00	79	1896
Medford-Klamath Falls OR	2023-02-04 07	Klamath Falls	Oregon	OR	Klamath County	-121.78205999999994	42.22388000000007	25	2023-02-04 02:00:00	79	1975
Paducah KY-Cape Girardeau MO-Harrisburg-Mount Vernon IL	2023-02-04 07	Mt Vernon	Illinois	IL	Jefferson County	-88.90363999999995	38.31728000000004	32	2023-02-04 02:00:00	79	2528
Wilmington NC	2023-02-04 07	Wilmington	North Carolina	NC	New Hanover County	-77.94599999999997	34.23497000000003	16	2023-02-04 02:00:00	79	1264
Duluth MN-Superior WI	2023-02-04 07	Duluth	Minnesota	MN	St. Louis County	-92.15246493953276	46.74651326018735	21	2023-02-04 02:00:00	79	1659
Ft. Wayne IN	2023-02-04 07	Fort Wayne	Indiana	IN	Allen County	-85.13830999999999	41.08026000000008	10	2023-02-04 02:00:00	79	790
Savannah GA	2023-02-04 07	Savannah	Georgia	GA	Chatham County	-81.09118999999998	32.080910000000074	9	2023-02-04 02:00:00	79	711
La Crosse-Eau Claire WI	2023-02-04 07	Eau Claire	Wisconsin	WI	Eau Claire County	-91.46198630354552	44.76897105875712	22	2023-02-04 02:00:00	79	1738
Nashville TN	2023-02-04 07	Nashville	Tennessee	TN	Davidson County	-86.77815999999996	36.16784000000007	9	2023-02-04 02:00:00	79	711
Flint-Saginaw-Bay City MI	2023-02-04 07	Bay City	Michigan	MI	Bay County	-83.88930356131523	43.59577191183817	7	2023-02-04 02:00:00	79	553
Sioux Falls(Mitchell) SD	2023-02-04 07	Sioux Falls	South Dakota	SD	Minnehaha County	-96.73127999999996	43.54577000000006	13	2023-02-04 02:00:00	79	1027
Salt Lake City UT	2023-02-04 07	Salt Lake City	Utah	UT	Salt Lake County	-111.88822	40.76031000000006	6	2023-02-04 02:00:00	79	474
Louisville KY	2023-02-04 07	Louisville	Kentucky	KY	Jefferson County	-85.76665999999993	38.254890000000046	6	2023-02-04 02:00:00	79	474
Toledo OH	2023-02-04 07	Toledo	Ohio	OH	Lucas County	-83.53673999999995	41.65404000000007	5	2023-02-04 02:00:00	79	395
Greenville-New Bern-Washington NC	2023-02-04 07	Greenville	Mississippi	MS	Washington	-91.03777999999994	33.398960000000045	21	2023-02-04 02:00:00	79	1659
Albany-Schenectady-Troy NY	2023-02-04 07	Schenectady	New York	NY	Schenectady County	-73.85410778560362	42.782520346101855	7	2023-02-04 02:00:00	79	553
Harlingen-Weslaco-Brownsville-McAllen TX	2023-02-04 07	McAllen	Texas	TX	Hidalgo County	-98.22930999999994	26.207700000000045	5	2023-02-04 02:00:00	79	395
Tucson (Sierra Vista) AZ	2023-02-04 07	Sierra Vista	Arizona	AZ	Cochise County	-110.27467999999998	31.56942000000004	6	2023-02-04 02:00:00	79	474
Richmond-Petersburg VA	2023-02-04 07	Petersburg	Virginia	VA	City of Petersburg	-77.3686188360574	37.23828377309041	4	2023-02-04 02:00:00	79	316
Providence RI-New Bedford MA	2023-02-04 07	Acushnet	Massachusetts	MA	Bristol County	-70.90428498615711	41.667410010317056	4	2023-02-04 02:00:00	79	316
Denver CO	2023-02-04 07	Denver	Colorado	CO	City and County of Denver	-104.99201999999995	39.74001000000004	2	2023-02-04 02:00:00	79	158
Cleveland-Akron (Canton) OH	2023-02-04 07	Canton	Ohio	OH	Stark County	-81.38800503285043	40.77287999716256	2	2023-02-04 02:00:00	79	158
Atlanta GA	2023-02-04 07	Atlanta	Georgia	GA	Fulton County	-84.39110999999998	33.74831000000006	1	2023-02-04 02:00:00	79	79
Rapid City SD	2023-02-04 07	Dallas	Texas	TX	Tarrant County	-97.03982999999994	32.889850000000024	2	2023-02-04 02:00:00	79	158
Great Falls MT	2023-02-04 07	Plainville	Connecticut	CT	Hartford County	-72.88918499503713	41.686260009504046	3	2023-02-04 02:00:00	79	237
